"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"5qXUIehZetSx94f6QNT88w","Jingle Bells (feat. The Puppini Sisters)",2.26837047952261,82.5,0.702,0.588,5,-5.914,1,0.0563,0.634,0,0.198,0.849,122.945,159973,3,2,1,4944547
"5qa6lvwEGEzb4dyFswODX9","W",2.15955350064204,22,0.827,0.374,1,-10.576,1,0.0897,0.0421,0.848,0.0589,0.736,130.858,506552,4,1,1,10851
"5qbVso0dAtoI2gFhj7V8oG","Catrame (feat. Tedua)",2.98970444491533,71.5,0.735,0.679,0,-7.946,0,0.28,0.0663,0,0.13,0.742,74.502,200147,4,2,1,1268368
"5qjKGq68mkYujw8Ojkf2xh","Pianeta 6",-0.0415574641644048,67,0.682,0.789,9,-5.976,0,0.0714,0.00474,0,0.0853,0.605,123.984,207339,4,1,1,435006
"5qllPTmhbWY72bCzuNqBbK","Ca$hmere",1.57447265853624,81.5,0.81,0.67,10,-5.506,0,0.0585,0.0564,0,0.0832,0.337,116.043,219213,4,2,1,1778304
"5qn15Hs4s26YaNd5UWVe00","Fiamme negli occhi",2.49552288461116,54,0.683,0.606,7,-6.473,1,0.0305,0.0353,1.23e-06,0.131,0.7,104.018,206001,4,1,1,140674
"5qqabIl2vWzo9ApSC317sa","Wonderwall - Remastered",5.14245020365081,80,0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773,4,1,1,6912465
"5qyq1H5OPMlfuvZQ1wQNo7","(Your Love Keeps Lifting Me) Higher & Higher",6.69187522030647,64,0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,179120,4,1,1,351371
"5qytpSodfa0arNXwt94N7T","Una Carezza In Un Pugno",3.7888438348696,61,0.439,0.545,2,-6.561,1,0.0279,0.504,0,0.578,0.716,90.781,176240,4,1,1,620659
"5r3wrQrTOGoLhhhUHSC2g9","iPhone & Motorola",6.4675141690715,41.66666667,0.553,0.432,5,-11.934,0,0.695,0.297,0,0.111,0.635,149.96,204800,4,3,1,1840
"5r43qanLhUCdBj8HN3fa6B","Sunshine",4.04373849588837,85,0.697,0.875,5,-4.621,1,0.034,0.137,0,0.28,0.774,140.069,163855,4,1,1,12926117
"5r7QKGgvvUouXqMube17j5","Quel Posto Che Non C'è",1.89221004319403,62,0.367,0.377,7,-7.702,1,0.0385,0.859,1.07e-06,0.161,0.123,125.621,214400,3,1,1,941755
"5rAUZy2eDdegBxUVYxePK2","In The End - Mellen Gi Remix",3.14151624865481,67,0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,218189,4,3,2,224924
"5rGNMvZh5oLw20vjMaf8VW","PULL UP (feat. Big P)",2.09847452614812,54.66666667,0.785,0.682,1,-4.645,1,0.201,0.0267,0,0.0646,0.419,105.995,166523,4,3,3,35213
"5rItTdPxhUoEnBhlq3Y7Br","Sosta",0.711366004225987,67,0.659,0.883,7,-4.12,1,0.161,0.272,0,0.382,0.728,92.053,160561,4,1,1,435006
"5rLyYxZNzca00ENADO9m54","When I Grow Up",2.94682936275752,85,0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,196800,4,1,1,6464567
"5rYpwP1dHWGVMrSZbTmt3e","Life is Beautiful",1.52991188859884,87,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4,1,1,8409936
"5rZlwNFl01HqLWBQGryKSm","Mood Swings (feat. Lil Tjay)",2.67516396907269,87.5,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,213333,4,2,1,8721767
"5rb9QrpfcKFHM1EUbSIurX","Yeah! (feat. Lil Jon & Ludacris)",4.60397302728425,79.66666667,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4,3,2,9310570
"5rd2xZdxxgWvpiCAeiKqTp","Santa Claus Is Coming to Town",1.74245847031875,93,0.591,0.396,10,-7.054,1,0.0519,0.779,0,0.0355,0.406,122.87,171807,4,1,1,4944547
"5reQI13tWWYDLMrGcUF4Mk","Nuestra Canción",4.50394776523632,71.5,0.906,0.731,6,-7.021,0,0.0977,0.426,4.55e-06,0.0853,0.794,106.995,260080,4,2,1,475223
"5rgy6ghBq1eRApCkeUdJXf","We Are Young (feat. Janelle Monáe)",3.14624256304533,70.5,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,2,2,3492407
"5ri4zqtWhG07hIuNNDWP76","Fly Away",5.23033192955424,78,0.806,0.513,4,-6.208,1,0.0685,0.217,0,0.217,0.503,124.988,178157,4,1,1,2902457
"5rzMQABjEKfXz2zDL5G0LN","Zemer permbi Zemer",2.8685607717265,41,0.714,0.713,5,-4.225,0,0.113,0.566,3.2e-05,0.28,0.839,175.888,191406,4,2,2,48981
"5sMechyaVyijGsbp01E9x2","Dove Gli Occhi Non Arrivano",1.02966657957821,76,0.712,0.665,0,-6.289,1,0.0915,0.0369,0,0.113,0.242,97.951,171907,4,1,1,991118
"5sNESr6pQfIhL3krM8CtZn","Numb / Encore",2.5484254503158,87,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,205733,4,2,2,20780804
"5sPNISFV4DZE90VBbofURx","Banlieue",3.17876363202868,64.66666667,0.725,0.645,1,-9.919,1,0.317,0.0627,0,0.327,0.839,110.92,218371,4,3,1,201528
"5sra5UY6sD658OabHL3QtI","Empire State of Mind (Part II) Broken Down",2.5957319658647,82,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,216480,4,1,1,9346780
"5stH9hqpR941AmiJ9tVzrN","Non Ci Sto (con Marracash & Carl Brave)",1.86422749165053,71.66666667,0.76,0.589,5,-6.17,0,0.155,0.0416,0,0.214,0.437,85.035,183529,4,3,1,1518528
"5stZnlPMYz3Ba8Hbo3ajlP","X",3.24254744963707,69,0.936,0.678,4,-3.012,0,0.21,0.0795,0,0.0838,0.822,96.911,255640,4,1,1,1381152
"5swpvba5YLqVDy1nbzUdog","Auto Blu",3.30604438287246,68,0.82,0.783,5,-6.146,0,0.0621,0.0158,0,0.0938,0.653,130.015,166087,4,2,2,599903
"5tAZWIV2ADm9WI2VTp440C","Luce a Roma (feat. Side Baby)",2.70062726867367,63.5,0.762,0.562,5,-8.795,0,0.284,0.0319,0.000505,0.169,0.407,125.021,173293,4,2,1,99641
"5tAa8Uaqr4VvA3693mbIhU","Ruin My Life",2.13312454395161,79,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4,1,1,9582645
"5tLAqhNvczUx9ufC9LgzmX","Me vs. Me",1.26938625247902,61.5,0.646,0.752,8,-5.602,0,0.132,0.525,6.14e-05,0.119,0.383,101.947,169412,4,2,2,54768
"5tRnzF4v2KL72QQdCjopyt","Black Out Days - Future Islands Remix (Slowed)",2.81955790088875,66.75,0.535,0.402,9,-10.884,1,0.031,0.000748,0.734,0.0812,0.0862,142.847,214395,4,4,2,674646
"5tStyrWqAoQVA2tP8cfWYk","Tutte le volte",2.48457488091186,64,0.732,0.805,6,-5.365,1,0.0503,0.0185,0.000119,0.05,0.866,105.034,177200,4,1,1,1260522
"5tdFHKutNXpSbY6Wq70OlD","Cerchi con il fumo (feat. Neffa)",2.12234002805373,68.5,0.661,0.476,9,-6.869,1,0.0835,0.492,0,0.166,0.4,80.001,174737,3,2,1,1770059
"5tg6JmJEct37zS9zmsu4Yn","Following the Sun",6.76915718417561,60,0.734,0.828,6,-4.433,0,0.033,0.398,0.0225,0.136,0.717,127.023,205000,4,2,1,13952
"5tiI1UQbK6kIjKeMTaa1oL","Astro del ciel (with The Patrick Williams Orchestra)",1.62100570169094,64,0.156,0.243,1,-9.107,1,0.033,0.92,8.4e-06,0.161,0.0739,161.312,288347,3,2,2,1891442
"5tiPffQqHvZs6dWSho3gkj","Non So Dire No",0.969144426139057,65,0.502,0.711,8,-4.637,0,0.0502,0.297,1.12e-06,0.117,0.468,147.966,213629,4,1,1,387646
"5tlRHNdTy4la5CuTkbYeQE","come fa1",1.77567726284195,73,0.649,0.562,0,-7.194,0,0.0465,0.147,5.77e-05,0.169,0.347,128.039,128775,4,1,1,1531151
"5u5MvmVtitax9R1Mxh3reC","Dile Que Tu Me Quieres",2.22207244229237,91,0.773,0.757,1,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,4,1,1,30673405
"5u6vkDnOyaf8LsteDAj2ub","Ghostface Killers (feat. Travis Scott)",2.24937579750921,86.75,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,268933,4,4,2,19394352
"5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go",3.90741676390991,84,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4,1,1,9118766
"5uDASfU19gDxSjW8cnCaBp","Chill Bill (feat. J. Davi$ & Spooks)",3.9921304606499,63.33333333,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,3,1,225149
"5uEYRdEIh9Bo4fpjDd4Na9","Goosebumps - Remix",2.02765204114457,83.5,0.841,0.593,1,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917,162803,4,2,1,19394352
"5uMhO2tMkDsReokIzL1V3G","PAGLIACCIO",2.75159829362949,82,0.55,0.639,11,-6.387,0,0.216,0.314,0,0.298,0.169,130.845,177522,4,1,1,1518528
"5uPQRVuGquShCnqzuOTq4B","Bella e rovinata",3.88126305867293,66,0.549,0.646,10,-6.586,1,0.0428,0.258,0,0.0847,0.444,156.012,200869,4,1,1,1619505
"5uXJrO4X6m7Xp0HC3zeklj","Che me chiamme a fa?",1.6586667313735,72.5,0.525,0.63,5,-7.246,0,0.528,0.699,0,0.145,0.439,88.905,165888,4,2,1,1249093
"5uraJqtCBvLpwt3VeomZdq","Shinzo wo Sasageyo!",2.02614750267069,66,0.44,0.983,0,-4.36,1,0.0868,0.22,0,0.26,0.203,159.968,341413,4,1,1,250487
"5uvucCRBTkxv7VxIDLOqe7","Devuelveme",1.98519061626516,91,0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,175.999,188907,4,1,1,30673405
"5uzsoxwEGHQe1xcUTrn55e","Corso Europa",0.776154067649609,54,0.838,0.881,3,-5.436,0,0.187,0.43,0,0.115,0.815,142.963,132587,4,2,2,31066
"5vGLcdRuSbUhD8ScwsGSdA","Whoopty",5.75588724049019,72,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,123263,4,1,1,198746
"5vKNtrt1WtgZeohRlas4fG","Origami",2.62353502296307,62,0.748,0.752,10,-9.944,0,0.386,0.161,0,0.083,0.102,130.885,150227,3,2,1,712487
"5vQy9fwVJTeLsaX9IOpCcp","LEYENDAS",3.92000132105321,77.5,0.554,0.784,1,-5.459,1,0.113,0.0607,0,0.301,0.61,96.699,352093,4,6,1,20740566
"5vdp5UmvTsnMEMESIF2Ym7","Another One Bites The Dust - Remastered 2011",3.78702305451534,90,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,1,1,38849077
"5ve9r4C6D4NnDXQ6AAXu5V","Latina",1.9211364980615,58,0.682,0.852,11,-4.802,0,0.0762,0.0621,0,0.251,0.39,105.021,203685,4,1,1,735567
"5vfjUAhefN7IjHbTvVCT4Z","Holiday",2.49803210215956,83,0.538,0.884,8,-3.251,1,0.031,0.000138,0,0.466,0.736,146.511,233027,4,1,1,12888143
"5vjLSffimiIP26QG5WcN2K","Hold On",4.58257477683426,68,0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,198853,4,1,1,123088
"5vmRQ3zELMLUQPo2FLQ76x","Smalltown Boy",4.73922955646769,62,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,302413,4,1,1,408361
"5w3CRkbTWXfbYepIdFpGUN","On Hold",3.68671969629279,70,0.723,0.669,0,-6.784,1,0.0348,0.0522,0.183,0.109,0.349,125.053,224133,4,1,1,3791029
"5w7O8FlSBuu5W4LA2fr02L","Mi prenderò cura di te",19.2783764969904,42,0.397,0.551,0,-7.751,1,0.0472,0.704,0,0.118,0.412,125.271,147120,5,1,1,619
"5w9c2J52mkdntKOmRLeM2m","Con Calma",3.41856179569445,78,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,2,2,25346918
"5wAArpW8e8QelgrJ8QyY3E","Bolla Papale Freestyle",3.92450204219279,72,0.604,0.657,0,-7.271,0,0.307,0.19,4.83e-06,0.122,0.396,159.988,126000,4,1,1,1124263
"5wANPM4fQCJwkGd4rN57mH","drivers license",3.79418410890867,92,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4,1,1,12088661
"5wIjM4q7oIgiLqn8Qfoyxh","Keisha & Becky - Remix",4.39379780385675,68.66666667,0.863,0.471,6,-9.545,1,0.478,0.251,0,0.121,0.644,140.969,252907,4,6,2,766366
"5wNEN0XsH29BPv7P77Ds6b","Quella Casa Che Avevamo In Mente",2.23884079660121,72,0.331,0.483,2,-7.668,1,0.0757,0.487,0,0.0831,0.199,69.465,204000,4,1,1,2572169
"5wQnmLuC1W7ATsArWACrgW","Welcome to the Black Parade",2.28322334647089,81,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,1,1,6501908
"5wTM2Bm8phDwHAuOsfBwhU","2000 Miles - 2007 Remaster",6.74326185405782,72,0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.453,66.214,220427,4,1,1,1120126
"5wdzXMLwhcYD8YVZibN4ih","Heat Waves",2.03627677158507,87,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,1,1,2298318
"5widvMUA2hiilH1RpOl5aM","Goteo - Remix",3.03485033810043,72.33333333,0.675,0.814,1,-2.793,1,0.0417,0.182,0,0.451,0.544,147.964,278229,4,6,3,5102661
"5wlVm0b9ZyfN2l8tJRwwHh","Lazza x Fumez The Engineer - Plugged In, Pt. 2",2.82900629074415,72,0.369,0.636,0,-10.368,1,0.317,0.0711,0.000304,0.579,0.488,70.21,84507,4,2,2,712487
"5xDrO9DEDJGUQGfyoHvgDJ","Last Christmas",1.82081283390652,96,0.504,0.8,2,-2.763,1,0.0391,0.125,0,0.109,0.789,205.945,203653,4,1,1,73920087
"5xJNgaimelFOPWnK9U4IUO","LAUREA AD HONOREM (feat. Calcutta)",4.15662102473517,73.5,0.614,0.464,9,-8.473,1,0.0803,0.485,0,0.0812,0.293,152.092,195799,4,2,2,1518528
"5xYC48nOppVemY6U5GRGTb","Memories (feat. Kid Cudi)",2.79172501171767,88.5,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,210853,4,2,2,23636789
"5xbrhx2tMMcN68IT3cJbhS","Ayala (Outro)",1.44837519200188,91,0.57,0.285,9,-14.125,0,0.0381,0.737,0.0133,0.108,0.0973,83.485,99707,4,1,1,33466773
"5xlS0QkVrSH7ssEbBgBzbM","Little Saint Nick - 1991 Remix",5.00295766062599,79,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,118840,4,1,1,3446133
"5xvQODZ3INX8uXNNVLMqGS","Tokyo",4.45383724997798,37,0.686,0.61,1,-7.665,0,0.108,0.252,0,0.279,0.859,158.02,153000,4,3,2,46837
"5xyLeb2q1lxDf7hXKYlC1H","Mind of Melvin (feat. Lil Uzi Vert)",1.55049632266311,85.5,0.663,0.432,8,-8.553,1,0.0382,0.448,2.62e-05,0.152,0.307,130.108,230881,4,2,1,12614983
"5y44ftxtMNXIx9ugj3spXS","Oro E Argento",1.04551869940688,73,0.852,0.662,0,-7.079,1,0.0369,0.0488,0,0.0781,0.779,117.005,231789,4,1,1,1814554
"5y788ya4NvwhBznoDIcXwK","The Sound of Silence - Acoustic Version",2.9464375071022,75,0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,185413,4,1,1,3826174
"5y7DaS3jAc9eZzcSOoUIwU","Una Locura",2.80709923548775,88.33333333,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4,3,3,31610457
"5y7NRMui3GLbwj2zBaOqo1","Never Too Late",1.09695192464368,78,0.433,0.778,2,-4.68,0,0.0371,0.00838,0,0.163,0.217,149.864,209333,4,1,1,4930693
"5yG2Z6SiaYbDy04enXnkMS","Balaclava (feat. Capo Plaza)",1.80140132469241,71.5,0.761,0.657,4,-6.419,1,0.177,0.0814,0,0.278,0.726,144.11,187550,4,2,1,3100308
"5yIVCbjYf85Ixuc8ybba6s","Aston Martin (feat. Headie One)",3.55656495424103,71.5,0.878,0.793,2,-4.46,1,0.303,0.0629,0,0.227,0.691,139.853,168000,4,2,1,599903
"5yKZg1KWvtvWBmHIoU9tzs","Y",1.43960683495242,56,0.74,0.92,8,-4.814,0,0.335,0.00671,0.555,0.236,0.384,180.019,185333,4,1,1,96980
"5yY9lUy8nbvjM1Uyo1Uqoc","Life Is Good (feat. Drake)",2.45091955903661,94.5,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4,2,1,59845429
"5yYV7pSaVaMdCOtx8fksc1","Intro (Real Love)",3.3503104715902,63,0.757,0.648,5,-11.47,0,0.196,0.0615,0,0.11,0.128,92.359,99351,4,2,2,28270
"5yYsbDBAflTr31aksx8BHS","FINCHÉ FA GIORNO",1.72783417121886,58.5,0.888,0.519,10,-8.413,1,0.141,0.204,4.5e-06,0.104,0.158,120.055,182378,4,2,1,176527
"5yZhi50rWPgavFhPbFW0x8","Verano Zombie",1.28407336958349,52.5,0.471,0.64,7,-7.813,1,0.281,0.0201,0,0.239,0.149,116.246,220960,5,2,1,625623
"5yeuonml0lM7jwKZWng6JH","SEX APPEAL",1.64696996541009,65,0.698,0.703,5,-6.664,0,0.0606,0.128,1.94e-05,0.449,0.724,126.977,201253,4,2,2,104179
"5yfE6GXTuJaAlepKoE0wJE","Ringo Starr",1.49348937488409,73,0.754,0.925,4,-2.912,0,0.0512,0.304,0,0.313,0.857,114.077,183333,4,1,1,655002
"5yg8rVHQdPDgn99PXLQnFX","Jammo jà - Sanremo 2010",4.09248976528593,46.5,0.712,0.728,0,-4.851,1,0.217,0.277,0,0.0727,0.732,98.004,231236,4,2,2,139064
"5ywyHzNUe5Jc1qg44fio5x","David",2.69001811755451,79,0.517,0.744,9,-4.281,0,0.0508,0.344,7.79e-06,0.446,0.295,92.927,193548,4,1,1,471375
"5yxbql5ZjdoF4dCUtGHuv0","Meno Solo - Freestyle",2.60201350008124,55,0.82,0.539,9,-9.202,1,0.0839,0.628,0,0.118,0.835,91.986,79565,4,1,1,117499
"5zA8vzDGqPl2AzZkEYQGKh","Uptown Girl",3.40278057282796,79,0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,197707,4,1,1,3980957
"5zFglKYiknIxks8geR8rcL","Beautiful Mistakes (feat. Megan Thee Stallion)",3.37335186447861,88,0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,227395,4,2,2,34527078
"5zISSq1o2UXlOTmjadV6gc","Infame",0.617739184065771,56.5,0.515,0.814,5,-9.409,0,0.323,0.0714,0,0.333,0.579,177.738,160792,4,2,1,625623
"5zNBixUKk94nh9vh7LBOLs","M",4.30048500078466,60,0.56,0.852,10,-5.129,0,0.0374,0.0298,0.000126,0.13,0.375,102.995,266900,4,1,1,636312
"5zQQvypqjcSb0ul1ncqSns","Instagrammo",1.89273265858673,72.66666667,0.692,0.693,7,-5.721,1,0.335,0.0355,0,0.595,0.59,144.016,261377,4,3,1,1814554
"5zd9EXZujflINL16eUHgqo","Vita spericolata",2.7891049683004,69,0.501,0.508,0,-7.306,1,0.0277,0.694,0,0.108,0.276,109.408,283467,4,1,1,2530903
"5zgyx2vTkJ05b5Y37X95Wy","SNITCH E IMPICCI (feat. FSK SATELLITE)",1.8467624704404,58,0.89,0.55,1,-5.631,1,0.16,0.0661,0,0.111,0.269,126.023,202381,4,2,1,508464
"5zikPp8rsAAD18AC0Rjprb","Harley Quinn 2",1,22,0.784,0.698,7,-6.793,1,0.0605,0.707,0,0.0803,0.296,104.973,257071,4,1,1,272
"606r4Jdxrz5SuHPTpslqxj","Sportswear",1.75067851080481,62,0.859,0.634,0,-3.37,1,0.0814,0.0414,0,0.119,0.442,132.025,119375,4,1,1,1266398
"608vkoylpUJwFRQOJ1YfvX","Pepas x Danza kuduro",4.76484044624843,51,0.529,0.817,7,-6.355,1,0.0768,0.0498,8.52e-06,0.348,0.608,130.04,313934,4,1,1,547
"60BGYIyhys7MCxLAKyfrEN","Baby (feat. Deno)",4.6833375091118,68.5,0.683,0.572,2,-8.808,1,0.09,0.0797,0,0.357,0.616,140.185,183429,4,2,2,156302
"60PAzFNW3vAiAiVK6DRJfB","Day 'N' Nite (Nightmare)",2.49425677638037,87,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,221240,4,1,1,5403769
"60SdxE8apGAxMiRrpbmLY0","Lucky You (feat. Joyner Lucas)",1.83770271181387,86.5,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,4,2,1,50789465
"60W1dtZ6ievIXVCigViEHP","Questa è la mia vita",2.40845688701191,63,0.448,0.921,7,-4.516,1,0.0485,0.0213,1.12e-05,0.144,0.301,104.904,241680,4,1,1,1131619
"60ZYAl00SnD5gzatqjcbRk","Un Pacco Per Te",2.75327979728217,59,0.778,0.831,11,-4.847,0,0.0508,0.181,0,0.376,0.614,126.009,169524,4,2,1,274606
"60a0Rd6pjrkxjPbaKzXjfq","In the End",2.77992071292888,87,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880,4,1,1,20780804
"60iSKGrGazRzICtMjADNSM","Hold Me While You Wait",4.97948702103487,83,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,205687,4,1,1,9050961
"60nZcImufyMA1MKQY3dcCH","Happy - From ""Despicable Me 2""",3.45463682563613,82,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,232720,4,1,1,3758142
"60nw7bwqYjVsrccNjF6TMO","Fiamme negli occhi",2.19119082551224,54,0.687,0.62,7,-6.448,1,0.0307,0.0442,1.11e-06,0.131,0.777,104.002,206253,4,1,1,140674
"60oJSn5MTG2VNvCJKwd65M","Cascare nei tuoi occhi",3.15782432351407,72,0.732,0.46,0,-8.629,1,0.104,0.541,0,0.0896,0.405,67.983,226160,4,1,1,2572169
"60wwxj6Dd9NJlirf84wr2c","Clarity",4.70456908169291,73,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,4,2,2,5644971
"60ynsPSSKe6O3sfwRnIBRf","Streets",1.82786781393264,95,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4,1,1,13925967
"60zS0V5Qdh9eaQ9TV1MpTK","Xverso",1.66729866545743,67,0.788,0.793,5,-1.597,0,0.229,0.0496,0,0.102,0.885,96.995,231120,4,1,1,1768530
"612VcBshQcy4mpB2utGc3H","Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",3.84654373817128,76,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,280000,4,1,1,4642634
"612dHPI0OoOsvWkweHXZXF","2K FREESTYLE",1.81966492654282,65,0.591,0.682,8,-2.974,1,0.308,0.00193,0,0.103,0.277,108.953,213000,5,2,1,834286
"618H0YsfeHmJ9on6y5iQlS","SuL Più BeLLo (Out Of My League) - prod. Yanomi",2.40125602753993,61,0.529,0.726,4,-5.976,1,0.167,0.0188,0,0.392,0.737,180.217,165000,4,2,2,430154
"61QSuw5VlC0LTS8WMO356g","All The Way Up",4.54026263371656,69.5,0.536,0.721,10,-6.44,0,0.386,0.062,0,0.824,0.393,117.139,191942,5,4,3,4262198
"61S79KIVA4I9FXbnsylEHT","In The Bible (with Lil Durk & Giveon)",2.30906801581787,90.66666667,0.686,0.385,7,-8.35,0,0.297,0.614,0,0.131,0.147,143.07,296568,4,3,2,59845429
"61UQzeiIluhpzpMdY4ag3q","My Love (feat. Jess Glynne)",3.70511239797252,69.5,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934,4,2,1,2654960
"61dCUoMCg28qEBzrW6htYM","Rather Be (feat. Jess Glynne)",3.26704966335819,79,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4,2,1,4612343
"61koTDrwN9kZQmDhtH7NpM","Party HH - feat. Lazza",2.99528268282926,69,0.695,0.807,7,-4.427,1,0.257,0.172,0,0.155,0.398,99.912,211500,4,3,1,1268368
"62CEAgKjC8lAjZl4DZEkxD","Lei Vuole",3.01353320613774,59,0.561,0.804,11,-3.893,1,0.159,0.113,0,0.237,0.781,102.971,177340,4,1,1,74779
"62LJFaYihsdVrrkgUOJC05","Kiss",2.93405783918534,75,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,4,1,1,5746854
"62NrFy1u5Y71JopVKpk3rU","Love Me",1.63823213474902,50,0.565,0.646,4,-6.492,1,0.0419,0.59,0,0.106,0.481,150.013,147200,4,1,1,46837
"62UFqGkqbTGr5n3ho5QF0n","Denim Giappo (feat. Luchè)",1.51600381565287,70,0.496,0.854,2,-4.972,1,0.375,0.133,0,0.0806,0.698,166.333,145301,4,3,2,1778304
"62aP9fBQKYKxi7PDXwcUAS","ily (i love you baby) (feat. Emilee)",7.78605856282735,68.5,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4,2,2,140747
"62lJ2gqTN4JQf3pftLw9UG","Come Foglie",2.47140062050344,55,0.524,0.564,10,-6.234,1,0.0274,0.298,0,0.102,0.176,87.042,225240,4,1,1,279516
"62n3DJcOMjfzAG0l2Q62Wj","Q",0.163104783555166,39.66666667,0.245,0.126,7,-25.123,0,0.0441,0.924,0.822,0.105,0.0711,77.542,347293,4,3,1,4517
"62nQ8UZVqR2RMvkJHkcO2o","Jeremy",3.22235412574544,79,0.285,0.846,2,-6.472,1,0.0438,0.0404,0,0.182,0.287,108.808,318227,4,1,1,7220038
"62pSYErgGri97X9aIyBzHm","Got 2 Luv U (feat. Alexis Jordan)",3.48466512844674,70.5,0.605,0.793,7,-3.084,0,0.297,0.0825,0,0.124,0.647,184.032,196640,4,2,2,3705152
"62vpWI1CHwFy7tMIcSStl8","No Role Modelz",3.54231409566825,90,0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,292987,4,1,1,15414928
"62yJjFtgkhUrXktIoSjgP2","Radioactive",3.1018434054851,92,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,1,1,37486645
"62yfVDs0Vw3lpDLKDjCW0G","Chupa Chupa",1.26842094208678,71,0.942,0.544,5,-6.71,1,0.238,0.104,1.33e-06,0.0721,0.757,100.003,124950,4,1,1,218991
"630sXRhIcfwr2e4RdNtjKN","Rewrite The Stars",2.51559747696909,72.5,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,217440,4,2,2,3075504
